provider_code,event_at,type,amount,location,status,is_injected_anomaly,scenario_label
bkash_sim,2026-07-09T13:34:58Z,cash_in,2300,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:35:39Z,cash_in,1200,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:35:58Z,cash_out,3650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:36:12Z,cash_out,7450,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:36:20Z,cash_out,4750,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:37:09Z,cash_out,2100,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:37:12Z,cash_out,3950,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:37:31Z,cash_out,1350,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:38:25Z,cash_out,900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:39:28Z,cash_out,3400,"Ambarkhana, Sylhet",failed,0,normal
bkash_sim,2026-07-09T13:39:42Z,cash_in,1000,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:40:07Z,cash_out,1450,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:40:50Z,cash_out,2600,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:41:40Z,cash_out,2850,"Shahjalal Uposhahar, Sylhet",pending,0,normal
bkash_sim,2026-07-09T13:41:42Z,cash_out,2400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:42:14Z,cash_in,2450,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:42:17Z,cash_in,1050,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:42:20Z,cash_in,1400,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:42:22Z,cash_out,600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:42:49Z,cash_in,950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:42:52Z,cash_in,1700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:43:55Z,cash_in,4100,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:44:32Z,cash_out,2150,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:44:34Z,cash_out,3800,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:44:35Z,cash_in,2850,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:44:40Z,cash_out,2400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:45:12Z,cash_in,2600,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:45:29Z,cash_out,4400,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:45:41Z,cash_in,3400,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:46:20Z,cash_out,1850,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:46:31Z,cash_out,4250,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:46:41Z,cash_out,1500,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:46:48Z,cash_in,1400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:47:15Z,cash_in,2850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:47:27Z,cash_out,4200,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:47:57Z,cash_out,2900,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:48:52Z,cash_in,1300,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:49:03Z,cash_in,450,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:49:06Z,cash_out,550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:49:31Z,cash_out,2250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:50:00Z,cash_out,400,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:50:13Z,cash_in,3300,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:50:40Z,cash_out,1250,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:51:11Z,cash_out,1950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:51:28Z,cash_in,4700,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:51:35Z,cash_in,4700,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:52:17Z,cash_out,3850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:52:20Z,cash_out,1950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:53:04Z,cash_in,2350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:53:21Z,cash_out,2250,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:53:30Z,cash_in,3050,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:54:33Z,cash_in,2900,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:55:06Z,cash_in,2600,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:55:53Z,cash_out,2200,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:56:38Z,cash_in,300,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:57:08Z,cash_out,2100,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:57:10Z,cash_out,1800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:57:35Z,cash_out,8550,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T13:57:39Z,cash_in,3500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:57:52Z,cash_out,2450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T13:59:46Z,cash_in,1300,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:59:47Z,cash_out,2200,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T13:59:54Z,cash_out,2000,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:00:03Z,cash_in,2350,"Zindabazar, Sylhet",failed,0,normal
bkash_sim,2026-07-09T14:00:16Z,cash_out,5000,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:00:41Z,cash_in,4150,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:00:51Z,cash_out,500,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:00:52Z,cash_out,2000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:01:08Z,cash_in,1550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:02:18Z,cash_in,1200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:02:50Z,cash_out,2800,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:03:36Z,cash_out,900,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:04:34Z,cash_in,1000,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:04:57Z,cash_in,5250,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:05:00Z,cash_in,950,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:05:09Z,cash_in,2200,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:05:37Z,cash_out,8150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:05:45Z,cash_in,3900,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:05:59Z,cash_out,4800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:06:37Z,cash_out,4350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:07:04Z,cash_out,750,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:07:15Z,cash_out,2950,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:07:24Z,cash_out,3750,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:07:33Z,cash_out,950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:07:42Z,cash_in,2050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:08:35Z,cash_out,7200,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:08:49Z,cash_in,4200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:09:34Z,cash_out,1800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:09:48Z,cash_out,5650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:10:05Z,cash_out,2000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:10:30Z,cash_out,700,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:10:53Z,cash_in,450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:11:07Z,cash_out,2250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:11:17Z,cash_out,2250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:11:22Z,cash_in,3350,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:11:56Z,cash_in,1150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:12:02Z,cash_out,2850,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:12:25Z,cash_in,8900,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:12:46Z,cash_out,25000,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:13:14Z,cash_out,2950,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:13:16Z,cash_in,7800,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:13:58Z,cash_in,1850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:14:00Z,cash_out,2850,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:14:44Z,cash_out,3300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:15:05Z,cash_in,900,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:17:04Z,cash_out,3000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:17:08Z,cash_in,2300,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:17:13Z,cash_in,3650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:17:39Z,cash_out,3750,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:18:59Z,cash_in,800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:21:21Z,cash_out,10050,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:21:26Z,cash_out,1500,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:21:55Z,cash_out,2100,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:22:15Z,cash_in,2700,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:22:38Z,cash_out,3850,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:22:58Z,cash_out,1150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:23:08Z,cash_out,3300,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:24:13Z,cash_in,450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:24:15Z,cash_in,3000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:24:17Z,cash_out,1300,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:24:32Z,cash_out,2900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:24:45Z,cash_in,2050,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:25:00Z,cash_out,1550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:25:04Z,cash_out,750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:26:00Z,cash_in,1100,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:26:30Z,cash_out,2000,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:26:49Z,cash_in,2300,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:26:57Z,cash_in,1500,"Ambarkhana, Sylhet",failed,0,normal
nagad_sim,2026-07-09T14:27:00Z,cash_out,2750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:27:11Z,cash_in,1300,"Ambarkhana, Sylhet",pending,0,normal
rocket_sim,2026-07-09T14:27:24Z,cash_in,1350,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:27:42Z,cash_out,2150,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:27:44Z,cash_out,9550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:27:58Z,cash_out,3000,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:28:16Z,cash_out,1450,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:29:59Z,cash_out,7400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:30:02Z,cash_out,2250,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:30:06Z,cash_in,600,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:31:44Z,cash_out,3100,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:32:11Z,cash_in,3350,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:32:18Z,cash_in,3400,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:33:03Z,cash_in,1150,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:33:08Z,cash_out,500,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:33:23Z,cash_in,2050,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:33:29Z,cash_out,2650,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:33:52Z,cash_out,4950,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:33:59Z,cash_out,1900,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:34:37Z,cash_out,2500,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:35:23Z,cash_out,800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:35:25Z,cash_out,1700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:35:35Z,cash_in,4000,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:35:58Z,cash_out,950,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:36:18Z,cash_in,1750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:38:01Z,cash_in,1750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:38:11Z,cash_out,11100,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:39:16Z,cash_out,2400,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:39:42Z,cash_in,16950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:40:18Z,cash_out,2950,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:40:34Z,cash_out,2700,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:40:40Z,cash_out,1450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:40:43Z,cash_in,2300,"Shahjalal Uposhahar, Sylhet",pending,0,normal
nagad_sim,2026-07-09T14:40:54Z,cash_out,2400,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:41:20Z,cash_out,11550,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:41:34Z,cash_in,2400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:41:59Z,cash_out,2450,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:42:15Z,cash_in,3600,"Shahjalal Uposhahar, Sylhet",pending,0,normal
rocket_sim,2026-07-09T14:43:21Z,cash_out,850,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:43:51Z,cash_out,3200,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:44:02Z,cash_in,1400,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:44:06Z,cash_out,1600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:44:09Z,cash_in,2350,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:44:11Z,cash_out,3750,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:44:21Z,cash_out,2800,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:44:26Z,cash_out,550,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:44:39Z,cash_out,1950,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:44:42Z,cash_out,2900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:44:45Z,cash_in,3450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:44:48Z,cash_in,950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:46:24Z,cash_out,5900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:46:31Z,cash_in,1200,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:46:33Z,cash_in,600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:47:45Z,cash_out,8100,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:47:59Z,cash_in,350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:49:04Z,cash_in,4100,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:49:13Z,cash_out,900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:49:28Z,cash_out,7400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:50:12Z,cash_out,400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:50:42Z,cash_in,1800,"Shahjalal Uposhahar, Sylhet",failed,0,normal
rocket_sim,2026-07-09T14:51:36Z,cash_in,1550,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:52:03Z,cash_out,2100,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:52:07Z,cash_out,3050,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:52:22Z,cash_out,1650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:52:37Z,cash_out,2200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:53:03Z,cash_in,1400,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:53:24Z,cash_out,4750,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:53:56Z,cash_out,7350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:54:02Z,cash_in,750,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:54:52Z,cash_in,1350,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:55:38Z,cash_in,1600,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:56:13Z,cash_in,750,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:56:14Z,cash_out,800,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:56:19Z,cash_in,800,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T14:56:38Z,cash_out,1850,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:56:47Z,cash_out,1800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:57:31Z,cash_out,700,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:57:32Z,cash_out,2750,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:58:24Z,cash_in,1300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T14:59:03Z,cash_out,3150,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T14:59:57Z,cash_in,450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:00:07Z,cash_in,1450,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T15:00:38Z,cash_out,5950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T15:00:58Z,cash_out,6500,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T15:01:11Z,cash_out,2000,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:01:42Z,cash_in,2200,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:02:43Z,cash_in,950,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:02:47Z,cash_out,6400,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T15:02:53Z,cash_out,5450,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:03:06Z,cash_out,2200,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:03:11Z,cash_in,1150,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:03:14Z,cash_out,4250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:03:37Z,cash_in,3050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:04:45Z,cash_in,1450,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:04:56Z,cash_in,1350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:05:28Z,cash_in,4000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:05:30Z,cash_in,3450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:07:19Z,cash_in,300,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T15:07:58Z,cash_in,1900,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:08:09Z,cash_in,950,"Ambarkhana, Sylhet",failed,0,normal
rocket_sim,2026-07-09T15:08:09Z,cash_out,1000,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T15:08:27Z,cash_out,1000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T15:08:38Z,cash_out,3250,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:08:57Z,cash_in,650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:10:02Z,cash_out,5400,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:10:16Z,cash_in,3050,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:11:19Z,cash_in,2000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:11:46Z,cash_out,2600,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:11:46Z,cash_in,1450,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:12:47Z,cash_in,1100,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:13:24Z,cash_out,3500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T15:14:07Z,cash_out,5750,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:14:10Z,cash_out,3450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-09T15:14:23Z,cash_in,10800,"Shahjalal Uposhahar, Sylhet",failed,0,normal
rocket_sim,2026-07-09T15:14:35Z,cash_out,3850,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:14:37Z,cash_out,1400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:14:57Z,cash_in,600,"Shahjalal Uposhahar, Sylhet",failed,0,normal
bkash_sim,2026-07-09T15:15:21Z,cash_in,4300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T15:15:30Z,cash_out,1900,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-09T15:15:38Z,cash_out,2450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-09T15:16:07Z,cash_in,4350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-09T15:16:47Z,cash_in,5950,"Ambarkhana, Sylhet",completed,0,normal
